"ROW_ID","ROW_VERSION","pmcid","synid","context"
"5392","16","pmc:PMC9900933","syn8466658","Collection, Synapse ID: syn8466658 ( https://www.synapse.or"
"5393","16","pmc:PMC9900933","syn12080241","ww.synapse.org/#!Synapse:syn12080241 ). The expression data w"
"5394","16","pmc:PMC9902556","syn45200214","ww.synapse.org/#!Synapse:syn45200214 ) 18 which has been publ"
"5395","16","pmc:PMC9902556","syn26376615","PolypGen Synapse 10.7303/syn26376615 19. Everingham, M., Van"
"5396","16","pmc:PMC9908867","syn50877110","ase under accession code syn50877110 [DOI:10.7303/syn50877110"
"5397","16","pmc:PMC9908867","syn50877110","syn50877110 [DOI:10.7303/syn50877110]. The associated data ar"
"5398","16","pmc:PMC9911355","syn15665609","enge through Synapse ID (syn15665609) 60 ; human epidermal sc"
"5399","16","pmc:PMC9911610","syn50900334","r public access [10.7303/syn50900334]. Additional data are av"
"5400","16","pmc:PMC9912026","syn32830920","( synapse.org/#!Synapse:syn32830920 ) References Aldridge BB"
"5401","16","pmc:PMC9913094","syn17038081","he Synapse data release (syn17038081) and were analysed for t"
"5402","16","pmc:PMC9915613","syn1688369","m under accession number syn1688369, respectively. For integ"
"5403","16","pmc:PMC9915673","syn35589856","he identification number syn35589856. All other data are avai"
"5404","16","pmc:PMC9918738","syn2623706","repository (doi:10.7303/syn2623706) and analyzed as describ"
"5405","16","pmc:PMC9918738","syn2623706","repository (doi:10.7303/syn2623706). GSE39396 , GSE17536 ,"
"5406","16","pmc:PMC9925742","syn21126450","ata for snRNAseqAD_TREM2(syn21126450), and that secondary dat"
"5407","16","pmc:PMC9925742","syn21126450","udy 557 snRNAseqAD_TREM2(syn21126450). Any additional data su"
"5408","16","pmc:PMC9926305","syn1773109","ww.synapse.org/#!Synapse:syn1773109/wiki/54962 Gene expressi"
"5409","16","pmc:PMC9926305","syn1773109","ww.synapse.org/#!Synapse:syn1773109/wiki/54962 ). Gene expre"
"5410","16","pmc:PMC9929861","syn22392179","nf.synapse.org/ Synapse: syn22392179 WGS of 8 MPNST cell line"
"5411","16","pmc:PMC9929861","syn22392179","nf.synapse.org/ Synapse: syn22392179 Experimental models: Cel"
"5412","16","pmc:PMC9929861","syn22392179","ww.synapse.org/#!Synapse:syn22392179/wiki/605466 ) ( https://"
"5413","16","pmc:PMC9929861","syn22392179","https://doi.org/10.7303/syn22392179 ) and is part of the NF"
"5414","16","pmc:PMC9931374","syn30165761","nk synapse.org/#!Synapse:syn30165761/files/IHAS_data.zip. We"
"5415","16","pmc:PMC9931374","syn30165761","nk synapse.org/#!Synapse:syn30165761/files/IHAS_programs.zip"
"5416","16","pmc:PMC9934552","syn3219045","ww.synapse.org/#!Synapse:syn3219045 ). RNA-seq data from the"
"5417","16","pmc:PMC9934582","syn12025148","ww.synapse.org/#!Synapse:syn12025148 . ID mutations in each s"
"5418","16","pmc:PMC9934682","syn2580853","ww.synapse.org/#!Synapse:syn2580853/files/ ). These data wer"
"5419","16","pmc:PMC9934862","syn21041850","2020 ) from Synapse (ID: syn21041850 ). The original dataset"
"5420","16","pmc:PMC9934862","syn21041850","ll Atlas Synapse 10.7303/syn21041850 Raredon MS Adams T Schup"
"5421","16","pmc:PMC9938219","syn29967387","ww.synapse.org/#!Synapse:syn29967387/files/ . Contact the fir"
"5422","16","pmc:PMC9940368","syn8456638","ww.synapse.org/#!Synapse:syn8456638 ) [ 17 ], Mayo cohort ("
"5423","16","pmc:PMC9940368","syn8466816","ww.synapse.org/#!Synapse:syn8466816 ) [ 18 ], and MSBB cohor"
"5424","16","pmc:PMC9940368","syn8485017","ww.synapse.org/#!Synapse:syn8485017 ) [ 19 ] are accessible"
"5425","16","pmc:PMC9942880","syn24200678","ww.synapse.org/#!Synapse:syn24200678/files/ ; https://github."
"5426","16","pmc:PMC9948093","syn6090813","trol brains (76 samples; syn6090813) ( Allen et al., 2015 ;"
"5427","16","pmc:PMC9949126","syn51032055","ww.synapse.org/#!Synapse:syn51032055/datasets/. All figure an"
"5428","16","pmc:PMC9949126","syn50908929","ww.synapse.org/#!Synapse:syn50908929. The source data are als"
"5429","16","pmc:PMC9957137","syn26524750","ww.synapse.org/#!Synapse:syn26524750/files/ (accessed on 25 D"
"5430","16","pmc:PMC9957546","syn2820440","ww.synapse.org/#!Synapse:syn2820440/wiki/71024 , accessed on"
"5431","16","pmc:PMC9970869","syn35289647","pse.org/ ) under the id ‘syn35289647’. The WGS data we had al"
"5432","16","pmc:PMC9970873","syn11726602","ww.synapse.org/#!Synapse:syn11726602 . Source data are provid"
"5433","16","pmc:PMC9970878","syn27042663","apse.org ; accession no. syn27042663 ). Previously published"
"5434","16","pmc:PMC9972522","syn1688369","synapse.org (Synapse ID: syn1688369) [ 9 ]. All samples corr"
"5435","16","pmc:PMC9980141","syn22041595","ww.synapse.org/#!Synapse:syn22041595 ). This BC TMA dataset i"
"5436","16","pmc:PMC9981729","syn21041850","66766 Ravindra et al. 28 syn21041850 Travaglini et al. 29 Epi"
"5437","16","pmc:PMC9983144","syn18485175","ll dataset from Synapse (syn18485175) 3 for DEGs. We refer to"
"5438","16","pmc:PMC9983144","syn21670836","tion in a third dataset, syn21670836, 5 which we refer to as"
"5439","16","pmc:PMC9983734","syn23651229","https://doi.org/10.7303/syn23651229 . Code Availability The"
"5440","16","pmc:PMC9984184","syn25576878","pse.org (Project SynIDs: syn25576878 and syn39456106; www.syn"
"5441","16","pmc:PMC9984184","syn39456106","SynIDs: syn25576878 and syn39456106; www.synapse.org ) repos"
"5442","16","pmc:PMC9984563","syn3163039","ip - Alzheimer’s Disease syn3163039 Mouse RNA sequencing dat"
"5443","16","pmc:PMC9984563","syn3163039","edge Portal (Synapse ID: syn3163039). Whole-transcriptome da"
"5444","16","pmc:PMC9984563","syn3163039","edge Portal (Synapse ID: syn3163039). Gene expression data f"
"5445","16","pmc:PMC9987115","syn11801889","ww.synapse.org/#!Synapse:syn11801889 . Accessed on 1 May 2020"
"5446","16","pmc:PMC9987115","syn11804065","ww.synapse.org/#!Synapse:syn11804065 . Accessed on 1 May 2020"
"5447","16","pmc:PMC9988001","syn6131484","llenge . Synapse 10.7303/syn6131484 66 Cochran , K. , Srivas"
"5448","16","pmc:PMC9988001","syn21760283","enge) C-Path Analytics - syn21760283 - Wiki [Internet]. [cite"
"5449","16","pmc:PMC9988001","syn21760283","ww.synapse.org/#!Synapse:syn21760283/wiki/603540 166 Guo , W."
"5450","16","pmc:PMC9990129","syn7204174","1.3% (E-PROT-53, dataset syn7204174) to as high as 43.2% (E-"
"5451","16","pmc:PMC9990244","syn12080241","https:// doi.org/10.7303/syn12080241 ) [ 74 ]. The codes used"
"5452","16","pmc:PMC9990244","syn12080241","62 6420 eaat8127 10.7303/syn12080241 30545856 75. Hernandez L"
"5453","16","pmc:PMC9992663","syn10901595","ww.synapse.org/#!Synapse:syn10901595 ). The eQTLGen consortiu"
"5454","16","pmc:PMC9992663","syn51009573","le from Synapse (10.7303/syn51009573). Code availability Sour"
"5455","16","pmc:PMC11903556","syn4993293","ww.synapse.org/#!Synapse:syn4993293/wiki/247861 . Accessed 3"
"5456","16","pmc:PMC11905455","syn64964787","/www.synapse.org/Synapse:syn64964787/files/ . Declarations Et"
"5457","16","pmc:PMC11906402","syn51364943","https://doi.org/10.7303/syn51364943 ), and genome-wide assoc"
"5458","16","pmc:PMC11906402","syn51364943","https://doi.org/10.7303/syn51364943 ; https://www.finngen.fi"
"5459","16","pmc:PMC11908325","syn10901595","https://doi.org/10.7303/syn10901595 . snRNA-seq data from Fu"
"5460","16","pmc:PMC11908325","syn31512863","/www.synapse.org/Synapse:syn31512863 . snRNA-seq data from Ma"
"5461","16","pmc:PMC11908325","syn52293417","/www.synapse.org/Synapse:syn52293417 . snRNA-seq and genotype"
"5462","16","pmc:PMC11908325","syn26223298","/www.synapse.org/Synapse:syn26223298 . Single-nuclei RNA-seq"
"5463","16","pmc:PMC11910230","syn64425850","https://doi.org/10.7303/syn64425850.2 and https://arkportal."
"5464","16","pmc:PMC11911242","syn52229757","https://doi.org/10.7303/syn52229757 . REFERENCES Amariglio ,"
"5465","16","pmc:PMC11916961","syn51364943","ww.synapse.org/#!Synapse:syn51364943/files/ ). European Bioin"
"5466","16","pmc:PMC11923173","syn60868042","AMA-MIA dataset. 10.7303/syn60868042 Licensed under a Creativ"
"5467","16","pmc:PMC11923301","syn51364943","w.synapse.org/#!Synapse: syn51364943/files/). All samples inc"
"5468","16","pmc:PMC11923576","syn2580853","https://doi.org/10.7303/syn2580853 REFERENCES 1 Zhang X‐X ,"
"5469","16","pmc:PMC11927402","syn11738767","/www.synapse.org/Synapse:syn11738767 . Accessed January 2025"
"5470","16","pmc:PMC11928603","syn51364943","/www.synapse.org/Synapse:syn51364943 ), the deCODE Health stu"
"5471","16","pmc:PMC11929800","syn3388564","ww.synapse.org/#!Synapse:syn3388564 ). Detailed methods for"
"5472","16","pmc:PMC11929800","syn4896408","/www.synapse.org/Synapse:syn4896408 ). Detailed methods for"
"5473","16","pmc:PMC11929800","syn17015098","/www.synapse.org/Synapse:syn17015098 ). A detailed descriptio"
"5474","16","pmc:PMC11929800","syn3388564","ww.synapse.org/#!Synapse:syn3388564 ) and the single-nucleus"
"5475","16","pmc:PMC11929800","syn18485175","ww.synapse.org/#!Synapse:syn18485175 ). Both datasets were ge"
"5476","16","pmc:PMC11929800","syn11724057","e under accession code [ syn11724057 ]; ROSMAP RNA-seq data a"
"5477","16","pmc:PMC11929800","syn3388564","e under accession code [ syn3388564 ]; ROSMAP proteomics dat"
"5478","16","pmc:PMC11929800","syn17015098","e under accession code [ syn17015098 ]; ROSMAP histone modifi"
"5479","16","pmc:PMC11929800","syn4896408","e under accession code [ syn4896408 ]; summary statistics fr"
"5480","16","pmc:PMC11931944","syn26710600","nt synovium data (SynID: syn26710600): CITE-seq UMAP analysis"
"5481","16","pmc:PMC11932726","syn53754523","www.synapse.org/Synapse: syn53754523/files/ . References Ahle"
"5482","16","pmc:PMC11936967","syn26844071",".nlm.nih.gov/geo/ ), and syn26844071 (141 tumors, 39 normals)"
"5483","16","pmc:PMC11936967","syn26844071","SE166555, GSE200997, and syn26844071), comprising 58 normal c"
"5484","16","pmc:PMC11936967","syn26844071","et with accession number syn26844071 is hosted on Synapse.10x"
"5485","16","pmc:PMC11938998","syn64923248","/www.synapse.org/Synapse:syn64923248/wiki/630992 ), and the B"
"5486","16","pmc:PMC11940702","syn64776111","ble in Synapse at SynID: syn64776111, https://www.synapse.org"
"5487","16","pmc:PMC11940702","syn64776111","/www.synapse.org/Synapse:syn64776111.2/datasets/ , accessed o"
"5488","16","pmc:PMC11945730","syn51156910","/www.synapse.org/Synapse:syn51156910/wiki/ (accessed on 15 Se"
"5489","16","pmc:PMC11945730","syn53708249","/www.synapse.org/Synapse:syn53708249/wiki/626323 (accessed on"
"5490","16","pmc:PMC11945730","syn25829067","/www.synapse.org/Synapse:syn25829067/wiki/610863 (accessed on"
"5491","16","pmc:PMC11945730","syn27046444","/www.synapse.org/Synapse:syn27046444/wiki/616571 (accessed on"
"5492","16","pmc:PMC11945730","syn64153130","/www.synapse.org/Synapse:syn64153130/wiki/ (accessed on 1 Mar"
"5493","16","pmc:PMC11947734","syn26223298","ain Cell Atlas (SEA‐AD) (syn26223298) (Table S2 ). Frozen tis"
"5494","16","pmc:PMC11947734","syn26223298","from the SEA‐AD cohort (syn26223298). Based on the cell type"
"5495","16","pmc:PMC11947734","syn26223298","OSMAP and SEA‐AD cohort (syn26223298). In the ROSMAP dataset,"
"5496","16","pmc:PMC11948582","syn50134757","ww.synapse.org/#!Synapse:syn50134757/ Author contributions JR"
"5497","16","pmc:PMC11949045","syn11726616","bases were obtained from syn11726616, the ICGC Data Portal (r"
"5498","16","pmc:PMC11949768","syn29568296","ww.synapse.org/#!Synapse:syn29568296 . Containerized pre-trai"
"5499","16","pmc:PMC11950204","syn17024112","rg ) with accession IDs: syn17024112, syn9738945 and syn74169"
"5500","16","pmc:PMC11950204","syn9738945","ession IDs: syn17024112, syn9738945 and syn7416949, respecti"
"5501","16","pmc:PMC11950204","syn7416949","17024112, syn9738945 and syn7416949, respectively. Clinical"
"5502","16","pmc:PMC11950204","syn21448334","tform with accession ID: syn21448334. There are 400 samples a"
"5503","16","pmc:PMC11950204","syn21448334","8 (synapse accession ID: syn21448334) was analyzed. 14 of the"
"5504","16","pmc:PMC11950204","syn17024112",".org/ ) (accession code: syn17024112 (ROSMAP), syn9738945 (Ma"
"5505","16","pmc:PMC11950204","syn9738945","e: syn17024112 (ROSMAP), syn9738945 (Mayo Clinic) and syn741"
"5506","16","pmc:PMC11950204","syn7416949","738945 (Mayo Clinic) and syn7416949 (MSBB)). Data is availab"
"5507","16","pmc:PMC11950375","syn51364943","ww.synapse.org/#!Synapse:syn51364943/files/ . It is important"
"5508","16","pmc:PMC11950675","syn2623706","ing Consortium (CRCSC) - syn2623706 - Wiki . Available onlin"
"5509","16","pmc:PMC11950675","syn2623706","/www.synapse.org/Synapse:syn2623706/wiki/67246 (Accessed Nov"
"5510","16","pmc:PMC11952381","syn25829067","/www.synapse.org/Synapse:syn25829067/wiki/611504 A. Appendix"
"5511","16","pmc:PMC11952530","syn65461849","/www.synapse.org/Synapse:syn65461849 . The results published"
"5512","16","pmc:PMC11952609","syn52335732","napse.org/ ; identifier: syn52335732) Kosoy et al. 2022 - AMP"
"5513","16","pmc:PMC11952609","syn26207321","napse.org/ ; identifier: syn26207321) References 1. Belloy M."
"5514","16","pmc:PMC11957023","syn8042988",". PCAWG consensus CNAs (syn8042988) were categorized into g"
"5515","16","pmc:PMC11957029","syn7357283","(AMP-AD) portal (synID: syn7357283). Uniform and stringent"
"5516","16","pmc:PMC11957029","syn23538600","org/ ) under Synapse ID: syn23538600. Access requires creatin"
"5517","16","pmc:PMC11957029","syn7357283","on Synapse (Synapse IDs: syn7357283, syn23650893, syn3157325"
"5518","16","pmc:PMC11957029","syn23650893","Synapse IDs: syn7357283, syn23650893, syn3157325). Microglial"
"5519","16","pmc:PMC11957029","syn3157325","syn7357283, syn23650893, syn3157325). Microglial single-cell"
"5520","16","pmc:PMC11957198","syn3219045","ilsPage?Program=AMP-AD , syn3219045) or via the Rush Alzheim"
"5521","16","pmc:PMC11961587","syn3193805","/www.synapse.org/Synapse:syn3193805/wiki/89480 ], the ACDC D"
"5522","16","pmc:PMC11965558","syn10901595","ww.synapse.org/#!Synapse:syn10901595 . Similarly, the single-"
"5523","16","pmc:PMC11965558","syn31512863","ww.synapse.org/#!Synapse:syn31512863 . Instructions for submi"
"5524","16","pmc:PMC11967253","syn54032669","om the Synapse database (syn54032669). Similarly, the 281 pat"
"5525","16","pmc:PMC11967253","syn54032669","om the Synapse database (syn54032669) to investigate whether"
"5526","16","pmc:PMC11967253","syn54032669","], and Synapse database (syn54032669) [ 23 ]. For inquiries r"
"5527","16","pmc:PMC11968202","syn17015233","edge Portal (Synapse ID: syn17015233) 119 and MetaBrain. 120"
"5528","16","pmc:PMC11969709","syn3159438","/www.synapse.org/Synapse:syn3159438 ), the ROSMAP study data"
"5529","16","pmc:PMC11969709","syn3219045","/www.synapse.org/Synapse:syn3219045 ), the ALZData collated"
"5530","16","pmc:PMC11971407","syn4993293","/www.synapse.org/Synapse:syn4993293/wiki/376006 . This datas"
"5531","16","pmc:PMC11971407","syn4993293","/www.synapse.org/Synapse:syn4993293/wiki/376006 (n. d.). 24."
"5532","16","pmc:PMC11974700","syn23650894","g Synapse IDs were used: syn23650894, syn3388564, syn17015098"
"5533","16","pmc:PMC11974700","syn3388564","were used: syn23650894, syn3388564, syn17015098, syn2600783"
"5534","16","pmc:PMC11974700","syn17015098","syn23650894, syn3388564, syn17015098, syn26007830, syn2202449"
"5535","16","pmc:PMC11974700","syn26007830","syn3388564, syn17015098, syn26007830, syn22024496. The metabo"
"5536","16","pmc:PMC11974700","syn22024496","yn17015098, syn26007830, syn22024496. The metabolomic data wa"
"5537","16","pmc:PMC11974700","syn23650894","leus RNA-seq (Synapse ID syn23650894) was performed across 2."
"5538","16","pmc:PMC11974700","syn3388564","38 , 65 ). Bulk RNA-seq (syn3388564) generated using next-ge"
"5539","16","pmc:PMC11974700","syn17015098","( 66 ). Proteomic data (syn17015098) was generated for a tot"
"5540","16","pmc:PMC11974700","syn26007830","). Metabolon-wide data (syn26007830) was generated on the Me"
"5541","16","pmc:PMC11974700","syn22024496","seq (52,650 transcripts; syn22024496), SomaLogic proteins (7,"
"5542","16","pmc:PMC11974732","syn21983020","of 5xFAD mice brain (ID: syn21983020). There are 1,378 paRNAs"
"5543","16","pmc:PMC11974732","syn22964719","(hippocampus, data from syn22964719). Differential expressio"
"5544","16","pmc:PMC11974732","syn21983020","ww.synapse.org/#!Synapse:syn21983020 . RNA-seq data generated"
"5545","16","pmc:PMC11974732","syn22964719","ww.synapse.org/#!Synapse:syn22964719 . RNA-seq data generated"
"5546","16","pmc:PMC11974764","syn21241740","/www.synapse.org/Synapse:syn21241740 and https://www.synapse."
"5547","16","pmc:PMC11974764","syn22264775","/www.synapse.org/Synapse:syn22264775 ) ( 9 ). In total, our c"
"5548","16","pmc:PMC11974764","syn21241740","rtal.org ; accession No. syn21241740) ( 9 ). Genomics dataset"
"5549","16","pmc:PMC11974764","syn22264775","ge Portal (accession No. syn22264775). Optum’s de-identified"
"5550","16","pmc:PMC11974870","syn61001870","/www.synapse.org/Synapse:syn61001870 ). Newly generated raw s"
"5551","16","pmc:PMC11978107","syn51032055","ww.synapse.org/#!Synapse:syn51032055/datasets/ [ 79 ]. Bulk R"
"5552","16","pmc:PMC11978107","syn51032055",". Synapse. 2023. 10.7303/syn51032055.1. 80. Huuki-Myers LA, M"
"5553","16","pmc:PMC11978869","syn64005218","dataset. Synapse 10.7303/syn64005218 (2024). 23. Doane MG Int"
"5554","16","pmc:PMC11979625","syn23627957","https://doi.org/10.7303/syn23627957 . These data were derive"
"5555","16","pmc:PMC11979625","syn23627957","in the public domain: – syn23627957, https://doi.org/10.7303"
"5556","16","pmc:PMC11979625","syn23627957","https://doi.org/10.7303/syn23627957 References 1 Global, Reg"
"5557","16","pmc:PMC11981922","syn51364943","ww.synapse.org/#!Synapse:syn51364943/files/ . To match the an"
"5558","16","pmc:PMC11982544","syn12026747","under the accession code syn12026747. Source data are provide"
"5559","16","pmc:PMC11984669","syn49637038","Terekhova et al. 2023 ) (syn49637038), specifically focusing"
"5560","16","pmc:PMC11985354","syn11726616","/www.synapse.org/Synapse:syn11726616 . The human reference ge"
"5561","16","pmc:PMC11987262","syn61841079","napse directory: 10.7303/syn61841079.1 Declarations Ethics ap"
"5562","16","pmc:PMC11990013","syn64618348","in Synapse (Project ID: syn64618348). 2.1. PSP Comparisons W"
"5563","16","pmc:PMC11990013","syn64618348","at Synapse (Project ID: syn64618348). 3. Discussion Multiple"
"5564","16","pmc:PMC11990013","syn64618348","in Synapse (Project ID: syn64618348). Conflicts of Interest"
"5565","16","pmc:PMC11994449","syn2813581","ww.synapse.org/#!Synapse:syn2813581/files/ ). Each predictio"
"5566","16","pmc:PMC11994449","syn2813581","ww.synapse.org/#!Synapse:syn2813581/files/ . The normal BAM"
"5567","16","pmc:PMC11994449","syn2813581","ww.synapse.org/#!Synapse:syn2813581/docker/ . Galaxy workflo"
"5568","16","pmc:PMC11994820","syn16779040","es Study cohort (10.7303/syn16779040). In the cohort, they ex"
"5579","19","pmc:PMC12001700","syn11726601",". Synapse. 2018. 10.7303/syn11726601. 20. Grabski IN De Vito"
"5580","19","pmc:PMC12002724","syn42902915","/www.synapse.org/Synapse:syn42902915 11 Krippendorff K Conten"
"5581","19","pmc:PMC12008632","syn26223298","las (https://sea-ad.org; syn26223298) and the CZ CELLxGENE Di"
"5582","19","pmc:PMC12008711","syn64364142","https://doi.org/10.7303/syn64364142 ○ Normal RNAseq data: ht"
"5583","19","pmc:PMC12008711","syn64364380","https://doi.org/10.7303/syn64364380 • This paper does not re"
"5584","19","pmc:PMC12008711","syn64364142","https://doi.org/10.7303/syn64364142 Normal RNAseq data Synap"
"5585","19","pmc:PMC12008711","syn64364380","https://doi.org/10.7303/syn64364380 Experimental models: Cel"
"5586","20","pmc:PMC12011263","syn18485175","/www.synapse.org/Synapse:syn18485175 ; coded ROSMAP in the Me"
"5587","20","pmc:PMC12012329","syn3219045","sPage/StudyDetails?Study=syn3219045 : Study data were provid"
"5588","20","pmc:PMC12013717","syn30986019","ww.synapse.org/#!Synapse:syn30986019 . Note: The subSCOPE pre"
"5589","20","pmc:PMC12013717","syn29568296","ull < docker.synapse.org/syn29568296/subscope Figure 1 shows"
"5590","20","pmc:PMC12013717","syn30986019","commands: > synapse get syn30986019 Figure 1 Expected output"
"5591","20","pmc:PMC12013717","syn29568296","says ‘docker.synapse.org/syn29568296/subscope’ The IMAGE ID f"
"5592","20","pmc:PMC12013717","syn30986019","d subSCOPE) This article syn30986019 Model training data Ellr"
"5593","20","pmc:PMC12013717","syn29568296","pull docker.synapse.org/syn29568296/subscope’ results in the"
"5594","20","pmc:PMC12013717","syn29568296","d for docker.synapse.org/syn29568296/subscope, repository doe"
"5595","20","pmc:PMC12013734","syn61892120",") under Accession Number syn61892120. All processed data and"
"5596","20","pmc:PMC12015297","syn51364943","ough Synapse (project ID syn51364943 [ https://www.synapse.or"
"5597","20","pmc:PMC12015297","syn51364943","/www.synapse.org/Synapse:syn51364943/wiki/622119 ]) using the"
"5598","20","pmc:PMC12016141","syn52137034","ww.synapse.org/#!Synapse:syn52137034/files/ [ 53 ] SPRI Clini"
"5599","20","pmc:PMC12016141","syn52137034","ww.synapse.org/#!Synapse:syn52137034/files/ https://github.co"
"5600","20","pmc:PMC12016380","syn3157275","ledge Portal (accession: syn3157275), and the HBI dataset ha"
"5601","20","pmc:PMC12019351","syn20575265","/www.synapse.org/Synapse:syn20575265. EndoVis 2017 - accessib"
"5602","20","pmc:PMC12019351","syn60239970","/www.synapse.org/Synapse:syn60239970/datasets/ . These datase"
"5603","21","pmc:PMC12023904","syn3193805","/www.synapse.org/Synapse:syn3193805/wiki/89480 LIDC [ 18 ] 1"
"5604","21","pmc:PMC12023904","syn51156910","/www.synapse.org/Synapse:syn51156910/wiki/621282 AutoPet2 [ 5"
"5605","21","pmc:PMC12026788","syn4921369","/www.synapse.org/Synapse:syn4921369/wiki/235539 ), Common Mi"
"5606","21","pmc:PMC12026788","syn4921369","/www.synapse.org/Synapse:syn4921369/wiki/235539 ). 4.5. Fine"
"5607","22","pmc:PMC12030582","syn51365301","/www.synapse.org/Synapse:syn51365301 ) (accessed on 10 Octobe"
"5608","22","pmc:PMC12032271","syn2580853","ase under accession code syn2580853 [ https://www.synapse.or"
"5609","22","pmc:PMC12032271","syn23627957","ww.synapse.org/#!Synapse:syn23627957 ], from the publication"
"5610","22","pmc:PMC12033273","syn5049520","c3.v0.2.8.PUBLIC.maf.gz; syn5049520) 47 . Functional somatic"
"5611","22","pmc:PMC12033273","syn5049520","e acquired from Synapse (syn5049520). High-level deletion fo"
"5612","22","pmc:PMC12036471","syn18485175","–AD) 85 with synapse IDs syn18485175, syn2112584, syn52293424"
"5613","22","pmc:PMC12036471","syn2112584","synapse IDs syn18485175, syn2112584, syn52293424, and syn522"
"5614","22","pmc:PMC12036471","syn52293424","syn18485175, syn2112584, syn52293424, and syn52293442, respec"
"5615","22","pmc:PMC12036471","syn52293442","112584, syn52293424, and syn52293442, respectively. The forme"
"5616","22","pmc:PMC12036471","syn18485175","e.org/ with synapse IDs: syn18485175, syn2112584, syn52293424"
"5617","22","pmc:PMC12036471","syn2112584","ynapse IDs: syn18485175, syn2112584, syn52293424, and syn522"
"5618","22","pmc:PMC12036471","syn52293424","syn18485175, syn2112584, syn52293424, and syn52293442 for Mat"
"5619","22","pmc:PMC12036471","syn52293442","112584, syn52293424, and syn52293442 for Mathys 2019, Zhou 20"
"5620","23","pmc:PMC12045402","syn10901595","r the first WGS release (syn10901595) ( De Jager et al. 2018"
"5621","23","pmc:PMC12045402","syn51732520","second WGS data release (syn51732520) ( Reddy et al. 2024 ),"
"5622","23","pmc:PMC12047418","syn64568892","www.synapse.org/Synapse:syn64568892/files/ (syn64568892). Su"
"5623","23","pmc:PMC12047418","syn64568892","apse:syn64568892/files/ (syn64568892). Supplementary Material"
"5624","23","pmc:PMC12047926","syn64610522","Synapse (Project SynID: syn64610522). All other data used in"
"5625","24","pmc:PMC12056088","syn22252881","https://doi.org/10.7303/syn22252881 . The code developed for"
"5626","25","pmc:PMC12060125","syn18485175","rom Synapse (synapse ID: syn18485175). 10 The raw snRNA‐seq c"
"5627","25","pmc:PMC12060125","syn23650893","rom Synapse (synapse ID: syn23650893). Characteristics of the"
"5628","25","pmc:PMC12060322","syn26720761","ww.synapse.org/#!Synapse:syn26720761/ and https://www.synapse"
"5629","25","pmc:PMC12060322","syn26844071","ww.synapse.org/#!Synapse:syn26844071/ ). For single-cell data"
"5630","25","pmc:PMC12061824","syn51364943","/www.synapse.org/Synapse:syn51364943/wiki/622119 ) [ 5 ]. Our"
"5631","25","pmc:PMC12061824","syn51364943","/www.synapse.org/Synapse:syn51364943/wiki/622119 ) 2. Blood c"
"5632","25","pmc:PMC12062235","syn32141161","ge Portal, identified as syn32141161 . The raw sequence files"
"5633","25","pmc:PMC12062235","syn32141161","tal.synapse.org/ , study syn32141161 , but restrictions apply"
"5634","25","pmc:PMC12062277","syn30821562","/www.synapse.org/Synapse:syn30821562 ; the ROSMAP bulk brain"
"5635","25","pmc:PMC12062277","syn31534849","/www.synapse.org/Synapse:syn31534849 ; and the MSBB bulk brai"
"5636","25","pmc:PMC12062277","syn52331749","/www.synapse.org/Synapse:syn52331749 . Alzheimer’s disease bi"
"5637","25","pmc:PMC12062277","syn51739831","/www.synapse.org/Synapse:syn51739831 . Code availability The"
"5638","25","pmc:PMC12063703","syn3193805","ww.synapse.org/#!Synapse:syn3193805/wiki/89480 . Lastly, the"
"5639","25","pmc:PMC12064341","syn16795940","SynIDs were downloaded: syn16795940, syn16795937, syn1679593"
"5640","25","pmc:PMC12064341","syn16795937","downloaded: syn16795940, syn16795937, syn16795934, and syn167"
"5641","25","pmc:PMC12064341","syn16795934","yn16795940, syn16795937, syn16795934, and syn16795931. Metada"
"5642","25","pmc:PMC12064341","syn16795931","795937, syn16795934, and syn16795931. Metadata for individual"
"5643","25","pmc:PMC12064341","syn6101474","cimens were sourced from syn6101474 and syn21893059. Cohort"
"5644","25","pmc:PMC12064341","syn21893059","rced from syn6101474 and syn21893059. Cohort information, tra"
"5645","25","pmc:PMC12066562","syn26844071","ww.synapse.org/#!Synapse:syn26844071/ ) ( Joanito et al., 202"
"5646","25","pmc:PMC12068811","syn64828293","https://doi.org/10.7303/syn64828293.1 ). Hospital interviews"
"5647","25","pmc:PMC12069897","syn7818379",", D25 hiPSC-CM GSE81585 /syn7818379 Churko et al. (2018) D0,"
"5648","26","pmc:PMC12073903","syn64322332","https://doi.org/10.7303/syn64322332 . References Abbatecola"
"5649","26","pmc:PMC12075687","syn30991602","ww.synapse.org/#!Synapse:syn30991602 ) and 1551 NSCLC samples"
"5650","26","pmc:PMC12075687","syn27056179","ww.synapse.org/#!Synapse:syn27056179 ) from the GENIE Biophar"
"5651","26","pmc:PMC12075687","syn27056172","/www.synapse.org/Synapse:syn27056172 ] and somatic mutations"
"5652","26","pmc:PMC12077266","syn2623706","able through Synapse (ID:syn2623706) were used to define Syn"
"5653","26","pmc:PMC12077266","syn2623706","db (v7.4) or Synapse (ID:syn2623706). Sample scores for thes"
"5654","27","pmc:PMC12080116","syn2580853","brain regions (Synapse: syn2580853), the FerrDb and TrioSig"
"5655","27","pmc:PMC12080116","syn2580853","(https://doi.org/10.7303/syn2580853). Authors’ contributions"
